time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2008-06-16 09:00:00+00:00,27.75,16.76,0.0,0.0,0.0,331.75,2.7,353.0,90986.0
2008-06-16 10:00:00+00:00,26.89,16.81,0.0,0.0,0.0,332.65,2.44,360.0,90980.0
2008-06-16 11:00:00+00:00,26.03,16.85,0.0,0.0,0.0,333.55,2.18,6.0,90974.0
2008-06-16 12:00:00+00:00,28.12,15.58,0.0,0.0,0.0,336.02,1.82,354.0,91025.0
2008-06-16 13:00:00+00:00,30.22,14.31,82.0,322.95,41.0,338.48,1.45,341.0,91076.0
2008-06-16 14:00:00+00:00,32.32,13.04,281.0,611.83,79.0,340.95,1.09,329.0,91127.0
2008-06-16 15:00:00+00:00,34.29,11.36,497.0,752.14,102.0,342.6,1.5,324.0,91100.0
2008-06-16 16:00:00+00:00,36.26,9.67,696.0,828.68,117.0,344.25,1.92,319.0,91073.0
2008-06-16 17:00:00+00:00,38.24,7.99,767.0,522.09,329.0,345.9,2.33,314.0,91046.0
2008-06-16 18:00:00+00:00,39.07,8.2,974.0,898.22,133.0,349.57,2.74,308.0,90986.0
2008-06-16 19:00:00+00:00,39.9,8.41,952.0,538.52,422.0,353.23,3.14,302.0,90926.0
2008-06-16 20:00:00+00:00,40.73,8.62,940.0,520.78,430.0,356.9,3.54,296.0,90866.0
2008-06-16 21:00:00+00:00,40.56,8.97,184.0,9.76,175.0,359.37,3.96,297.0,90830.0
2008-06-16 22:00:00+00:00,40.39,9.32,159.0,6.13,154.0,361.83,4.38,298.0,90794.0
2008-06-16 23:00:00+00:00,40.22,9.67,146.0,1.49,145.0,364.3,4.8,299.0,90758.0
2008-06-17 00:00:00+00:00,38.68,10.52,119.0,0.0,119.0,359.53,4.57,302.0,90794.0
2008-06-17 01:00:00+00:00,37.14,11.37,218.0,469.36,80.0,354.77,4.33,306.0,90830.0
2008-06-17 02:00:00+00:00,35.61,12.22,53.0,231.11,32.0,350.0,4.1,309.0,90866.0
2008-06-17 03:00:00+00:00,34.4,14.13,0.0,0.0,0.0,347.97,4.0,313.0,90926.0
2008-06-17 04:00:00+00:00,33.19,16.03,0.0,0.0,0.0,345.93,3.91,317.0,90986.0
2008-06-17 05:00:00+00:00,31.98,17.94,0.0,0.0,0.0,343.9,3.82,320.0,91046.0
2008-06-17 06:00:00+00:00,30.88,18.61,0.0,0.0,0.0,342.53,3.62,324.0,91013.0
2008-06-17 07:00:00+00:00,29.79,19.27,0.0,0.0,0.0,341.17,3.42,328.0,90980.0
2008-06-17 08:00:00+00:00,28.69,19.94,0.0,0.0,0.0,339.8,3.21,331.0,90947.0
2008-06-17 09:00:00+00:00,28.22,19.88,0.0,0.0,0.0,341.0,3.05,335.0,90947.0
2008-06-17 10:00:00+00:00,27.75,19.82,0.0,0.0,0.0,342.2,2.89,339.0,90947.0
2008-06-17 11:00:00+00:00,27.28,19.76,0.0,0.0,0.0,343.4,2.73,344.0,90947.0
2008-06-17 12:00:00+00:00,29.02,19.42,0.0,0.0,0.0,339.55,2.57,346.0,91013.0
2008-06-17 13:00:00+00:00,30.77,19.08,80.0,308.2,41.0,335.7,2.42,349.0,91079.0
2008-06-17 14:00:00+00:00,32.52,18.74,276.0,597.52,79.0,331.85,2.26,351.0,91145.0
2008-06-17 15:00:00+00:00,34.41,16.29,490.0,741.36,101.0,336.98,2.37,346.0,91115.0
2008-06-17 16:00:00+00:00,36.3,13.85,689.0,820.56,116.0,342.12,2.48,341.0,91085.0
2008-06-17 17:00:00+00:00,38.2,11.4,853.0,865.69,127.0,347.25,2.59,336.0,91055.0
2008-06-17 18:00:00+00:00,39.15,10.59,968.0,891.96,133.0,349.7,2.98,322.0,91001.0
2008-06-17 19:00:00+00:00,40.11,9.78,1025.0,903.29,136.0,352.15,3.37,308.0,90947.0
2008-06-17 20:00:00+00:00,41.06,8.97,1019.0,901.49,136.0,354.6,3.75,295.0,90893.0
2008-06-17 21:00:00+00:00,40.93,9.13,950.0,886.84,132.0,361.08,4.13,295.0,90863.0
2008-06-17 22:00:00+00:00,40.8,9.29,480.0,110.2,390.0,367.57,4.51,296.0,90833.0
2008-06-17 23:00:00+00:00,40.67,9.45,381.0,106.01,310.0,374.05,4.9,297.0,90803.0
2008-06-18 00:00:00+00:00,39.2,10.53,216.0,44.69,194.0,366.77,4.74,300.0,90854.0
2008-06-18 01:00:00+00:00,37.72,11.6,240.0,562.84,74.0,359.48,4.58,303.0,90905.0
2008-06-18 02:00:00+00:00,36.25,12.68,54.0,239.62,32.0,352.2,4.43,306.0,90956.0
2008-06-18 03:00:00+00:00,34.89,14.43,0.0,0.0,0.0,349.63,4.23,308.0,91025.0
2008-06-18 04:00:00+00:00,33.54,16.19,0.0,0.0,0.0,347.07,4.03,310.0,91094.0
2008-06-18 05:00:00+00:00,32.19,17.94,0.0,0.0,0.0,344.5,3.83,311.0,91163.0
2008-06-18 06:00:00+00:00,31.09,19.07,0.0,0.0,0.0,341.47,3.58,314.0,91157.0
2008-06-18 07:00:00+00:00,29.99,20.2,0.0,0.0,0.0,338.43,3.33,318.0,91151.0
2008-06-18 08:00:00+00:00,28.89,21.33,0.0,0.0,0.0,335.4,3.08,321.0,91145.0
2008-06-18 09:00:00+00:00,28.75,21.39,0.0,0.0,0.0,333.0,2.97,326.0,91157.0
2008-06-18 10:00:00+00:00,28.62,21.46,0.0,0.0,0.0,330.6,2.86,331.0,91169.0
2008-06-18 11:00:00+00:00,28.48,21.52,0.0,0.0,0.0,328.2,2.74,337.0,91181.0
2008-06-18 12:00:00+00:00,29.91,20.58,0.0,0.0,0.0,330.42,2.8,339.0,91253.0
2008-06-18 13:00:00+00:00,31.35,19.63,80.0,309.36,41.0,332.63,2.85,342.0,91325.0
2008-06-18 14:00:00+00:00,32.79,18.69,276.0,598.45,79.0,334.85,2.9,345.0,91397.0
2008-06-18 15:00:00+00:00,34.9,15.94,489.0,740.15,101.0,340.3,3.31,347.0,91367.0
2008-06-18 16:00:00+00:00,37.01,13.2,688.0,818.21,117.0,345.75,3.71,350.0,91337.0
2008-06-18 17:00:00+00:00,39.12,10.45,853.0,866.03,127.0,351.2,4.12,352.0,91307.0
2008-06-18 18:00:00+00:00,39.96,10.02,970.0,893.2,134.0,355.85,4.16,341.0,91250.0
2008-06-18 19:00:00+00:00,40.81,9.58,1028.0,905.33,137.0,360.5,4.19,330.0,91193.0
2008-06-18 20:00:00+00:00,41.66,9.15,1024.0,905.41,137.0,365.15,4.22,320.0,91136.0
2008-06-18 21:00:00+00:00,41.55,9.31,956.0,891.91,133.0,368.05,4.57,319.0,91085.0
2008-06-18 22:00:00+00:00,41.45,9.46,832.0,863.85,126.0,370.95,4.92,318.0,91034.0
2008-06-18 23:00:00+00:00,41.34,9.62,661.0,814.37,115.0,373.85,5.27,317.0,90983.0
2008-06-19 00:00:00+00:00,39.81,10.6,458.0,728.07,99.0,370.47,4.91,318.0,90998.0
2008-06-19 01:00:00+00:00,38.28,11.59,244.0,571.35,75.0,367.08,4.56,320.0,91013.0
2008-06-19 02:00:00+00:00,36.75,12.57,55.0,237.33,33.0,363.7,4.21,321.0,91028.0
2008-06-19 03:00:00+00:00,35.72,13.58,0.0,0.0,0.0,359.07,4.29,324.0,91088.0
2008-06-19 04:00:00+00:00,34.69,14.59,0.0,0.0,0.0,354.43,4.36,328.0,91148.0
2008-06-19 05:00:00+00:00,33.67,15.6,0.0,0.0,0.0,349.8,4.44,331.0,91208.0
2008-06-19 06:00:00+00:00,32.73,16.72,0.0,0.0,0.0,346.9,4.27,334.0,91193.0
2008-06-19 07:00:00+00:00,31.8,17.84,0.0,0.0,0.0,344.0,4.1,338.0,91178.0
2008-06-19 08:00:00+00:00,30.86,18.96,0.0,0.0,0.0,341.1,3.93,341.0,91163.0
2008-06-19 09:00:00+00:00,30.08,19.67,0.0,0.0,0.0,341.15,3.77,345.0,91157.0
2008-06-19 10:00:00+00:00,29.3,20.39,0.0,0.0,0.0,341.2,3.6,349.0,91151.0
2008-06-19 11:00:00+00:00,28.52,21.1,0.0,0.0,0.0,341.25,3.43,353.0,91145.0
2008-06-19 12:00:00+00:00,30.17,19.57,0.0,0.0,0.0,341.5,3.16,348.0,91205.0
2008-06-19 13:00:00+00:00,31.83,18.04,80.0,310.7,41.0,341.75,2.89,343.0,91265.0
2008-06-19 14:00:00+00:00,33.49,16.51,276.0,599.48,79.0,342.0,2.62,338.0,91325.0
2008-06-19 15:00:00+00:00,35.21,14.68,490.0,740.92,102.0,345.92,3.12,336.0,91292.0
2008-06-19 16:00:00+00:00,36.94,12.84,691.0,823.06,117.0,349.83,3.62,333.0,91259.0
2008-06-19 17:00:00+00:00,38.67,11.01,857.0,869.98,128.0,353.75,4.12,330.0,91226.0
2008-06-19 18:00:00+00:00,39.4,10.36,974.0,897.67,134.0,354.78,4.37,319.0,91151.0
2008-06-19 19:00:00+00:00,40.14,9.72,1033.0,909.42,138.0,355.82,4.61,308.0,91076.0
2008-06-19 20:00:00+00:00,40.87,9.07,1029.0,910.37,137.0,356.85,4.86,297.0,91001.0
2008-06-19 21:00:00+00:00,40.7,8.78,963.0,898.07,134.0,359.75,5.13,297.0,90938.0
2008-06-19 22:00:00+00:00,40.54,8.48,839.0,870.63,127.0,362.65,5.4,298.0,90875.0
2008-06-19 23:00:00+00:00,40.37,8.19,668.0,822.49,116.0,365.55,5.67,298.0,90812.0
2008-06-20 00:00:00+00:00,38.77,8.55,464.0,737.09,100.0,360.32,5.0,300.0,90845.0
2008-06-20 01:00:00+00:00,37.17,8.92,249.0,586.65,75.0,355.08,4.34,302.0,90878.0
2008-06-20 02:00:00+00:00,35.58,9.28,57.0,256.63,33.0,349.85,3.67,305.0,90911.0
2008-06-20 03:00:00+00:00,34.24,10.82,0.0,0.0,0.0,347.6,3.45,307.0,90959.0
2008-06-20 04:00:00+00:00,32.9,12.35,0.0,0.0,0.0,345.35,3.23,309.0,91007.0
2008-06-20 05:00:00+00:00,31.57,13.89,0.0,0.0,0.0,343.1,3.01,311.0,91055.0
2008-06-20 06:00:00+00:00,30.72,14.48,0.0,0.0,0.0,339.97,2.8,311.0,91040.0
2008-06-20 07:00:00+00:00,29.88,15.07,0.0,0.0,0.0,336.83,2.59,312.0,91025.0
2008-06-20 08:00:00+00:00,29.03,15.66,0.0,0.0,0.0,333.7,2.39,312.0,91010.0
2008-06-20 09:00:00+00:00,28.71,16.57,0.0,0.0,0.0,330.78,2.23,316.0,91007.0
2008-06-20 10:00:00+00:00,28.38,17.48,0.0,0.0,0.0,327.87,2.07,320.0,91004.0
2008-06-20 11:00:00+00:00,28.06,18.39,0.0,0.0,0.0,324.95,1.92,324.0,91001.0
2008-06-20 12:00:00+00:00,29.46,17.25,0.0,0.0,0.0,325.33,1.78,319.0,91046.0
2008-06-20 13:00:00+00:00,30.86,16.1,84.0,336.23,42.0,325.72,1.64,313.0,91091.0
2008-06-20 14:00:00+00:00,32.26,14.96,287.0,628.06,81.0,326.1,1.5,307.0,91136.0
2008-06-20 15:00:00+00:00,34.18,12.12,508.0,772.34,104.0,328.92,2.18,305.0,91118.0
2008-06-20 16:00:00+00:00,36.11,9.28,714.0,853.79,119.0,331.73,2.86,304.0,91100.0
2008-06-20 17:00:00+00:00,38.04,6.44,884.0,900.22,130.0,334.55,3.54,303.0,91082.0
2008-06-20 18:00:00+00:00,38.84,5.71,1004.0,926.75,137.0,333.83,4.02,298.0,91019.0
2008-06-20 19:00:00+00:00,39.64,4.99,1065.0,939.95,140.0,333.12,4.5,294.0,90956.0
2008-06-20 20:00:00+00:00,40.44,4.26,1061.0,939.83,140.0,332.4,4.98,290.0,90893.0
2008-06-20 21:00:00+00:00,40.33,4.13,993.0,928.08,136.0,332.05,5.07,292.0,90848.0
2008-06-20 22:00:00+00:00,40.21,3.99,867.0,901.88,129.0,331.7,5.15,294.0,90803.0
2008-06-20 23:00:00+00:00,40.1,3.86,692.0,854.46,118.0,331.35,5.24,297.0,90758.0
2008-06-21 00:00:00+00:00,38.15,4.68,483.0,770.42,102.0,329.08,4.54,300.0,90767.0
2008-06-21 01:00:00+00:00,36.2,5.49,260.0,615.43,77.0,326.82,3.84,304.0,90776.0
2008-06-21 02:00:00+00:00,34.25,6.31,61.0,275.78,35.0,324.55,3.14,308.0,90785.0
2008-06-21 03:00:00+00:00,32.88,7.53,0.0,0.0,0.0,322.95,3.04,308.0,90833.0
2008-06-21 04:00:00+00:00,31.51,8.76,0.0,0.0,0.0,321.35,2.94,309.0,90881.0
2008-06-21 05:00:00+00:00,30.14,9.98,0.0,0.0,0.0,319.75,2.84,310.0,90929.0
2008-06-21 06:00:00+00:00,29.9,9.75,0.0,0.0,0.0,316.67,2.67,308.0,90917.0
2008-06-21 07:00:00+00:00,29.65,9.51,0.0,0.0,0.0,313.58,2.5,306.0,90905.0
2008-06-21 08:00:00+00:00,29.41,9.28,0.0,0.0,0.0,310.5,2.33,304.0,90893.0
2008-06-21 09:00:00+00:00,29.48,9.49,0.0,0.0,0.0,308.32,2.06,304.0,90899.0
2008-06-21 10:00:00+00:00,29.55,9.69,0.0,0.0,0.0,306.13,1.78,305.0,90905.0
2008-06-21 11:00:00+00:00,29.62,9.9,0.0,0.0,0.0,303.95,1.5,305.0,90911.0
2008-06-21 12:00:00+00:00,30.47,9.45,0.0,0.0,0.0,305.22,1.25,294.0,90974.0
2008-06-21 13:00:00+00:00,31.33,9.01,84.0,329.99,43.0,306.48,0.99,282.0,91037.0
2008-06-21 14:00:00+00:00,32.19,8.56,290.0,638.51,81.0,307.75,0.73,271.0,91100.0
2008-06-21 15:00:00+00:00,34.36,7.12,513.0,780.92,105.0,311.65,0.85,292.0,91085.0
2008-06-21 16:00:00+00:00,36.54,5.69,719.0,860.19,120.0,315.55,0.96,314.0,91070.0
2008-06-21 17:00:00+00:00,38.72,4.25,887.0,903.05,131.0,319.45,1.08,335.0,91055.0
2008-06-21 18:00:00+00:00,39.58,3.93,1006.0,929.13,137.0,320.12,1.08,318.0,91007.0
2008-06-21 19:00:00+00:00,40.45,3.6,1064.0,938.99,140.0,320.78,1.09,302.0,90959.0
2008-06-21 20:00:00+00:00,41.32,3.28,1058.0,936.65,140.0,321.45,1.09,285.0,90911.0
2008-06-21 21:00:00+00:00,41.34,3.31,988.0,922.36,136.0,322.22,1.45,285.0,90863.0
2008-06-21 22:00:00+00:00,41.35,3.33,861.0,894.03,129.0,322.98,1.81,284.0,90815.0
2008-06-21 23:00:00+00:00,41.37,3.36,685.0,843.28,118.0,323.75,2.17,284.0,90767.0
2008-06-22 00:00:00+00:00,39.42,3.98,481.0,783.54,93.0,324.07,1.56,249.0,90782.0
2008-06-22 01:00:00+00:00,37.47,4.59,259.0,630.76,71.0,324.38,0.95,215.0,90797.0
2008-06-22 02:00:00+00:00,35.52,5.21,61.0,294.82,33.0,324.7,0.34,181.0,90812.0
2008-06-22 03:00:00+00:00,34.08,6.08,0.0,0.0,0.0,325.52,0.53,183.0,90884.0
2008-06-22 04:00:00+00:00,32.65,6.94,0.0,0.0,0.0,326.33,0.72,184.0,90956.0
2008-06-22 05:00:00+00:00,31.22,7.81,0.0,0.0,0.0,327.15,0.91,186.0,91028.0
2008-06-22 06:00:00+00:00,30.91,9.01,0.0,0.0,0.0,324.42,0.9,172.0,91043.0
2008-06-22 07:00:00+00:00,30.6,10.21,0.0,0.0,0.0,321.68,0.89,158.0,91058.0
2008-06-22 08:00:00+00:00,30.29,11.41,0.0,0.0,0.0,318.95,0.88,144.0,91073.0
2008-06-22 09:00:00+00:00,29.56,12.58,0.0,0.0,0.0,317.12,1.16,127.0,91100.0
2008-06-22 10:00:00+00:00,28.82,13.74,0.0,0.0,0.0,315.28,1.43,111.0,91127.0
2008-06-22 11:00:00+00:00,28.09,14.91,0.0,0.0,0.0,313.45,1.71,94.0,91154.0
2008-06-22 12:00:00+00:00,29.58,12.69,0.0,0.0,0.0,315.47,1.57,89.0,91211.0
2008-06-22 13:00:00+00:00,31.08,10.48,85.0,364.33,40.0,317.48,1.43,84.0,91268.0
2008-06-22 14:00:00+00:00,32.58,8.26,290.0,658.3,75.0,319.5,1.3,80.0,91325.0
2008-06-22 15:00:00+00:00,34.75,7.02,510.0,795.34,95.0,325.37,1.69,93.0,91304.0
2008-06-22 16:00:00+00:00,36.92,5.78,713.0,868.09,109.0,331.23,2.08,107.0,91283.0
2008-06-22 17:00:00+00:00,39.09,4.54,879.0,909.49,118.0,337.1,2.47,120.0,91262.0
2008-06-22 18:00:00+00:00,39.9,4.37,996.0,932.61,124.0,342.38,2.07,127.0,91214.0
2008-06-22 19:00:00+00:00,40.71,4.19,1054.0,942.12,127.0,347.67,1.68,134.0,91166.0
2008-06-22 20:00:00+00:00,41.52,4.02,1048.0,939.61,127.0,352.95,1.28,140.0,91118.0
2008-06-22 21:00:00+00:00,41.52,4.11,979.0,926.41,123.0,355.95,1.17,106.0,91073.0
2008-06-22 22:00:00+00:00,41.52,4.19,783.0,637.2,261.0,358.95,1.06,73.0,91028.0
2008-06-22 23:00:00+00:00,41.52,4.28,577.0,520.1,227.0,361.95,0.95,39.0,90983.0
2008-06-23 00:00:00+00:00,39.81,4.92,409.0,504.23,159.0,369.68,1.28,56.0,91004.0
2008-06-23 01:00:00+00:00,38.09,5.57,253.0,612.66,70.0,377.42,1.61,73.0,91025.0
2008-06-23 02:00:00+00:00,36.38,6.21,59.0,282.43,32.0,385.15,1.94,90.0,91046.0
2008-06-23 03:00:00+00:00,36.16,7.59,0.0,0.0,0.0,377.73,1.91,97.0,91100.0
2008-06-23 04:00:00+00:00,35.94,8.97,0.0,0.0,0.0,370.32,1.88,104.0,91154.0
2008-06-23 05:00:00+00:00,35.73,10.35,0.0,0.0,0.0,362.9,1.85,110.0,91208.0
2008-06-23 06:00:00+00:00,33.62,11.92,0.0,0.0,0.0,355.82,1.88,113.0,91220.0
2008-06-23 07:00:00+00:00,31.5,13.49,0.0,0.0,0.0,348.73,1.9,116.0,91232.0
2008-06-23 08:00:00+00:00,29.39,15.06,0.0,0.0,0.0,341.65,1.93,119.0,91244.0
2008-06-23 09:00:00+00:00,28.0,16.29,0.0,0.0,0.0,338.05,1.93,118.0,91259.0
2008-06-23 10:00:00+00:00,26.62,17.51,0.0,0.0,0.0,334.45,1.93,116.0,91274.0
2008-06-23 11:00:00+00:00,25.23,18.74,0.0,0.0,0.0,330.85,1.93,114.0,91289.0
2008-06-23 12:00:00+00:00,27.28,17.71,0.0,0.0,0.0,332.67,1.74,104.0,91382.0
2008-06-23 13:00:00+00:00,29.33,16.67,79.0,334.09,38.0,334.48,1.54,94.0,91476.0
2008-06-23 14:00:00+00:00,31.39,15.64,276.0,623.04,73.0,336.3,1.35,84.0,91569.0
2008-06-23 15:00:00+00:00,33.22,13.45,491.0,761.88,94.0,342.03,1.53,88.0,91521.0
2008-06-23 16:00:00+00:00,35.05,11.27,691.0,838.63,108.0,347.77,1.7,93.0,91473.0
2008-06-23 17:00:00+00:00,36.88,9.08,857.0,884.88,117.0,353.5,1.88,98.0,91425.0
2008-06-23 18:00:00+00:00,37.83,8.4,975.0,911.5,123.0,353.95,1.68,82.0,91337.0
2008-06-23 19:00:00+00:00,38.78,7.73,1034.0,922.91,126.0,354.4,1.49,66.0,91250.0
2008-06-23 20:00:00+00:00,39.73,7.05,1030.0,922.19,126.0,354.85,1.3,50.0,91163.0
2008-06-23 21:00:00+00:00,39.87,7.07,964.0,909.92,123.0,359.3,1.38,29.0,91088.0
2008-06-23 22:00:00+00:00,40.0,7.09,841.0,884.56,116.0,363.75,1.47,7.0,91013.0
2008-06-23 23:00:00+00:00,40.14,7.11,603.0,590.96,205.0,368.2,1.56,346.0,90938.0
2008-06-24 00:00:00+00:00,38.57,8.68,423.0,602.38,124.0,365.1,1.74,332.0,90944.0
2008-06-24 01:00:00+00:00,37.0,10.24,31.0,0.0,31.0,362.0,1.92,318.0,90950.0
2008-06-24 02:00:00+00:00,35.43,11.81,7.0,0.0,7.0,358.9,2.1,305.0,90956.0
2008-06-24 03:00:00+00:00,34.57,13.35,0.0,0.0,0.0,359.15,2.38,310.0,91004.0
2008-06-24 04:00:00+00:00,33.71,14.88,0.0,0.0,0.0,359.4,2.67,316.0,91052.0
2008-06-24 05:00:00+00:00,32.86,16.42,0.0,0.0,0.0,359.65,2.95,322.0,91100.0
2008-06-24 06:00:00+00:00,31.89,16.73,0.0,0.0,0.0,356.73,3.01,326.0,91094.0
2008-06-24 07:00:00+00:00,30.92,17.05,0.0,0.0,0.0,353.82,3.07,330.0,91088.0
2008-06-24 08:00:00+00:00,29.95,17.36,0.0,0.0,0.0,350.9,3.13,334.0,91082.0
2008-06-24 09:00:00+00:00,29.46,17.45,0.0,0.0,0.0,345.33,2.82,341.0,91085.0
2008-06-24 10:00:00+00:00,28.96,17.55,0.0,0.0,0.0,339.77,2.51,348.0,91088.0
2008-06-24 11:00:00+00:00,28.47,17.64,0.0,0.0,0.0,334.2,2.21,355.0,91091.0
2008-06-24 12:00:00+00:00,29.94,17.27,0.0,0.0,0.0,336.47,1.85,318.0,91130.0
2008-06-24 13:00:00+00:00,31.41,16.91,79.0,336.42,38.0,338.73,1.5,282.0,91169.0
2008-06-24 14:00:00+00:00,32.89,16.54,276.0,624.62,73.0,341.0,1.14,246.0,91208.0
2008-06-24 15:00:00+00:00,34.62,14.67,491.0,762.98,94.0,342.53,1.39,261.0,91184.0
2008-06-24 16:00:00+00:00,36.35,12.81,693.0,842.27,108.0,344.07,1.64,276.0,91160.0
2008-06-24 17:00:00+00:00,38.08,10.94,861.0,888.98,118.0,345.6,1.89,292.0,91136.0
2008-06-24 18:00:00+00:00,38.95,10.13,980.0,916.08,124.0,346.78,2.45,283.0,91067.0
2008-06-24 19:00:00+00:00,39.83,9.31,1041.0,929.12,127.0,347.97,3.01,274.0,90998.0
2008-06-24 20:00:00+00:00,40.71,8.5,321.0,20.4,301.0,349.15,3.57,264.0,90929.0
2008-06-24 21:00:00+00:00,40.56,8.52,974.0,919.42,124.0,352.52,3.92,266.0,90878.0
2008-06-24 22:00:00+00:00,40.4,8.55,195.0,9.76,187.0,355.88,4.27,268.0,90827.0
2008-06-24 23:00:00+00:00,40.25,8.57,649.0,755.22,140.0,359.25,4.62,270.0,90776.0
2008-06-25 00:00:00+00:00,38.7,9.72,455.0,704.39,105.0,355.37,4.17,272.0,90812.0
2008-06-25 01:00:00+00:00,37.14,10.86,252.0,607.04,70.0,351.48,3.73,273.0,90848.0
2008-06-25 02:00:00+00:00,35.59,12.01,60.0,279.35,33.0,347.6,3.28,275.0,90884.0
2008-06-25 03:00:00+00:00,34.19,13.85,0.0,0.0,0.0,343.93,3.06,276.0,90950.0
2008-06-25 04:00:00+00:00,32.8,15.7,0.0,0.0,0.0,340.27,2.83,277.0,91016.0
2008-06-25 05:00:00+00:00,31.41,17.54,0.0,0.0,0.0,336.6,2.61,277.0,91082.0
2008-06-25 06:00:00+00:00,31.06,18.3,0.0,0.0,0.0,333.48,2.32,271.0,91085.0
2008-06-25 07:00:00+00:00,30.7,19.05,0.0,0.0,0.0,330.37,2.03,265.0,91088.0
2008-06-25 08:00:00+00:00,30.35,19.81,0.0,0.0,0.0,327.25,1.74,259.0,91091.0
2008-06-25 09:00:00+00:00,29.01,21.28,0.0,0.0,0.0,325.3,1.54,249.0,91109.0
2008-06-25 10:00:00+00:00,27.66,22.75,0.0,0.0,0.0,323.35,1.35,239.0,91127.0
2008-06-25 11:00:00+00:00,26.32,24.22,0.0,0.0,0.0,321.4,1.16,229.0,91145.0
2008-06-25 12:00:00+00:00,28.27,21.49,0.0,0.0,0.0,326.45,0.89,220.0,91202.0
2008-06-25 13:00:00+00:00,30.22,18.75,78.0,330.68,38.0,331.5,0.63,210.0,91259.0
2008-06-25 14:00:00+00:00,32.18,16.02,275.0,623.21,73.0,336.55,0.36,201.0,91316.0
2008-06-25 15:00:00+00:00,33.82,13.91,490.0,762.21,94.0,346.18,0.56,200.0,91283.0
2008-06-25 16:00:00+00:00,35.46,11.81,690.0,838.76,108.0,355.82,0.75,200.0,91250.0
2008-06-25 17:00:00+00:00,37.11,9.7,856.0,883.54,118.0,365.45,0.95,200.0,91217.0
2008-06-25 18:00:00+00:00,37.98,9.39,974.0,909.98,124.0,367.47,1.94,212.0,91154.0
2008-06-25 19:00:00+00:00,38.86,9.08,1033.0,921.12,127.0,369.48,2.94,224.0,91091.0
2008-06-25 20:00:00+00:00,39.73,8.77,1028.0,920.05,126.0,371.5,3.93,236.0,91028.0
2008-06-25 21:00:00+00:00,39.61,9.12,960.0,905.15,123.0,370.55,4.0,242.0,90986.0
2008-06-25 22:00:00+00:00,39.48,9.46,835.0,876.45,116.0,369.6,4.06,248.0,90944.0
2008-06-25 23:00:00+00:00,39.36,9.81,663.0,825.88,106.0,368.65,4.12,254.0,90902.0
2008-06-26 00:00:00+00:00,38.02,11.32,364.0,345.83,192.0,370.17,4.05,252.0,90920.0
2008-06-26 01:00:00+00:00,36.68,12.84,247.0,589.44,70.0,371.68,3.98,250.0,90938.0
2008-06-26 02:00:00+00:00,35.35,14.35,58.0,267.83,32.0,373.2,3.9,248.0,90956.0
2008-06-26 03:00:00+00:00,34.04,15.56,0.0,0.0,0.0,368.38,3.69,248.0,91043.0
2008-06-26 04:00:00+00:00,32.73,16.77,0.0,0.0,0.0,363.57,3.47,248.0,91130.0
2008-06-26 05:00:00+00:00,31.42,17.98,0.0,0.0,0.0,358.75,3.26,248.0,91217.0
2008-06-26 06:00:00+00:00,30.39,19.33,0.0,0.0,0.0,353.67,2.76,243.0,91235.0
2008-06-26 07:00:00+00:00,29.35,20.68,0.0,0.0,0.0,348.58,2.26,238.0,91253.0
2008-06-26 08:00:00+00:00,28.32,22.03,0.0,0.0,0.0,343.5,1.77,233.0,91271.0
2008-06-26 09:00:00+00:00,27.26,23.43,0.0,0.0,0.0,342.95,1.49,220.0,91289.0
2008-06-26 10:00:00+00:00,26.21,24.82,0.0,0.0,0.0,342.4,1.21,208.0,91307.0
2008-06-26 11:00:00+00:00,25.15,26.22,0.0,0.0,0.0,341.85,0.94,195.0,91325.0
2008-06-26 12:00:00+00:00,26.92,25.1,0.0,0.0,0.0,343.0,0.88,197.0,91358.0
2008-06-26 13:00:00+00:00,28.69,23.97,1.0,0.0,1.0,344.15,0.82,198.0,91391.0
2008-06-26 14:00:00+00:00,30.46,22.85,196.0,232.05,121.0,345.3,0.76,200.0,91425.0
2008-06-26 15:00:00+00:00,31.94,19.66,469.0,713.3,99.0,350.77,1.07,213.0,91410.0
2008-06-26 16:00:00+00:00,33.42,16.47,674.0,817.96,107.0,356.23,1.37,226.0,91394.0
2008-06-26 17:00:00+00:00,34.91,13.28,838.0,863.73,117.0,361.7,1.68,238.0,91379.0
2008-06-26 18:00:00+00:00,35.72,12.49,883.0,525.84,392.0,365.65,2.23,237.0,91313.0
2008-06-26 19:00:00+00:00,36.53,11.7,652.0,171.85,483.0,369.6,2.77,236.0,91247.0
2008-06-26 20:00:00+00:00,37.34,10.91,1012.0,903.71,126.0,373.55,3.31,235.0,91181.0
2008-06-26 21:00:00+00:00,37.06,11.28,775.0,391.4,413.0,375.97,3.42,236.0,91145.0
2008-06-26 22:00:00+00:00,36.79,11.66,25.0,0.0,25.0,378.38,3.53,238.0,91109.0
2008-06-26 23:00:00+00:00,36.51,12.03,67.0,0.0,67.0,380.8,3.64,239.0,91073.0
2008-06-27 00:00:00+00:00,35.53,13.67,10.0,0.0,10.0,375.35,3.36,239.0,91067.0
2008-06-27 01:00:00+00:00,34.55,15.31,10.0,0.0,10.0,369.9,3.08,240.0,91061.0
